,Attendance,Time,Home,Playoffs?,Last Five,Curr Win %,Day of Week,Month,Rivalry?,LS Win %,V Pop,H Pop,Year,Hour,Capacity
29222,14013.0,2018-11-02 19:30:00,Brooklyn Nets,0,1.0,0.2857142857142857,Friday,November,0,0.3375,20,7,2018,1170,17732.0
29223,19704.0,2018-11-02 20:00:00,Chicago Bulls,0,4.0,0.6666666666666666,Friday,November,0,0.475609756097561,4,18,2018,1200,22983.0
29224,20409.0,2018-11-02 20:00:00,Washington Wizards,0,0.0,0.125,Friday,November,0,0.5113636363636364,11,4,2018,1200,20409.0
29225,20008.0,2018-11-02 20:30:00,Dallas Mavericks,0,2.0,0.3333333333333333,Friday,November,0,0.25609756097560976,3,6,2018,1230,20394.0
29226,18306.0,2018-11-02 21:00:00,Utah Jazz,0,3.0,0.5,Friday,November,0,0.5698924731182796,5,11,2018,1260,18306.0
29227,15843.0,2018-11-02 22:00:00,Phoenix Suns,0,4.0,0.8888888888888888,Friday,November,0,0.25609756097560976,14,25,2018,1320,18055.0
29228,19596.0,2018-11-02 22:30:00,Golden State Warriors,0,2.0,0.4444444444444444,Friday,November,0,0.7184466019417476,3,18,2018,1350,19596.0
29229,20289.0,2018-11-03 13:00:00,Philadelphia 76ers,0,4.0,0.6,Saturday,November,0,0.6263736263736264,4,21,2018,780,21171.0
29230,16221.0,2018-11-03 19:00:00,Charlotte Hornets,0,1.0,0.1111111111111111,Saturday,November,0,0.5853658536585366,5,7,2018,1140,19641.0
29231,17505.0,2018-11-03 19:00:00,Indiana Pacers,0,4.0,0.7,Saturday,November,0,0.5730337078651685,25,4,2018,1140,17923.0
29232,16303.0,2018-11-03 19:30:00,Atlanta Hawks,0,2.0,0.375,Saturday,November,0,0.6375,9,9,2018,1170,16739.0
29233,20505.0,2018-11-03 20:00:00,Chicago Bulls,0,2.0,0.375,Saturday,November,0,0.475609756097561,20,18,2018,1200,22983.0
29234,18354.0,2018-11-03 20:30:00,San Antonio Spurs,0,4.0,0.75,Saturday,November,0,0.5517241379310345,1,7,2018,1230,18610.0
29235,19520.0,2018-11-03 21:00:00,Denver Nuggets,0,2.0,0.4444444444444444,Saturday,November,0,0.573170731707317,11,5,2018,1260,20103.0
29236,19848.0,2018-11-03 22:00:00,Portland Trail Blazers,0,3.0,0.6666666666666666,Saturday,November,0,0.5697674418604651,17,19,2018,1320,20186.0
29237,17341.0,2018-11-04 15:30:00,Milwaukee Bucks,0,4.0,0.6,Sunday,November,0,0.5280898876404494,7,6,2018,930,18717.0
29238,12826.0,2018-11-04 18:00:00,Brooklyn Nets,0,3.0,0.5454545454545454,Sunday,November,0,0.3375,21,7,2018,1080,17732.0
29239,16679.0,2018-11-04 18:00:00,Washington Wizards,0,1.0,0.2222222222222222,Sunday,November,0,0.5113636363636364,3,4,2018,1080,20409.0
29240,18354.0,2018-11-04 19:00:00,San Antonio Spurs,0,4.0,0.6666666666666666,Sunday,November,0,0.5517241379310345,32,7,2018,1140,18610.0
29241,13074.0,2018-11-04 20:00:00,Phoenix Suns,0,1.0,0.2222222222222222,Sunday,November,0,0.25609756097560976,5,25,2018,1200,18055.0
29242,19522.0,2018-11-04 21:00:00,Portland Trail Blazers,0,4.0,0.7,Sunday,November,0,0.5697674418604651,3,19,2018,1260,20186.0
29243,18997.0,2018-11-04 21:30:00,Los Angeles Lakers,0,4.0,0.9,Sunday,November,0,0.4268292682926829,14,17,2018,1290,18997.0
29244,14148.0,2018-11-05 19:00:00,Detroit Pistons,0,2.0,0.4444444444444444,Monday,November,0,0.475609756097561,9,4,2018,1140,20491.0
29245,14735.0,2018-11-05 19:00:00,Indiana Pacers,0,3.0,0.6363636363636364,Monday,November,0,0.5730337078651685,20,4,2018,1140,17923.0
29246,15009.0,2018-11-05 19:00:00,Orlando Magic,0,2.0,0.4,Monday,November,0,0.5243902439024389,5,32,2018,1140,19249.0
29247,19812.0,2018-11-05 19:30:00,New York Knicks,0,2.0,0.2727272727272727,Monday,November,1,0.35365853658536583,18,3,2018,1170,19812.0
29248,18203.0,2018-11-05 20:00:00,Oklahoma City Thunder,0,5.0,0.5555555555555556,Monday,November,0,0.5909090909090909,1,11,2018,1200,18203.0
29249,19520.0,2018-11-05 21:00:00,Denver Nuggets,0,5.0,0.9,Monday,November,0,0.573170731707317,25,5,2018,1260,20103.0
29250,18306.0,2018-11-05 21:00:00,Utah Jazz,0,1.0,0.4,Monday,November,0,0.5698924731182796,14,11,2018,1260,18306.0
29251,16564.0,2018-11-05 22:30:00,Los Angeles Clippers,0,2.0,0.3636363636363637,Monday,November,0,0.4268292682926829,3,2,2018,1350,19430.0
29252,19596.0,2018-11-05 22:30:00,Golden State Warriors,0,3.0,0.5555555555555556,Monday,November,0,0.7184466019417476,5,18,2018,1350,19596.0
29253,13955.0,2018-11-06 19:00:00,Charlotte Hornets,0,3.0,0.5454545454545454,Tuesday,November,0,0.5853658536585366,9,7,2018,1140,19641.0
29254,19234.0,2018-11-06 20:30:00,Dallas Mavericks,0,1.0,0.2,Tuesday,November,0,0.25609756097560976,4,6,2018,1230,20394.0
29255,14205.0,2018-11-06 21:00:00,Phoenix Suns,0,1.0,0.2,Tuesday,November,0,0.25609756097560976,7,25,2018,1260,18055.0
29256,19512.0,2018-11-06 22:00:00,Portland Trail Blazers,0,4.0,0.7272727272727273,Tuesday,November,0,0.5697674418604651,6,19,2018,1320,20186.0
29257,19432.0,2018-11-07 19:00:00,Cleveland Cavaliers,0,5.0,0.6,Wednesday,November,0,0.7184466019417476,11,5,2018,1140,20562.0
29258,16103.0,2018-11-07 19:00:00,Orlando Magic,0,2.0,0.3636363636363637,Wednesday,November,0,0.5243902439024389,4,32,2018,1140,19249.0
29259,12412.0,2018-11-07 19:30:00,Atlanta Hawks,0,2.0,0.3333333333333333,Wednesday,November,0,0.6375,3,9,2018,1170,16739.0
29260,19600.0,2018-11-07 19:30:00,Miami Heat,0,3.0,0.6,Wednesday,November,0,0.6511627906976745,7,9,2018,1170,20093.0
29261,16434.0,2018-11-07 20:00:00,Indiana Pacers,0,3.0,0.5833333333333334,Wednesday,November,0,0.5730337078651685,21,4,2018,1200,17923.0
29262,15832.0,2018-11-07 20:00:00,Memphis Grizzlies,0,3.0,0.6,Wednesday,November,0,0.5925925925925926,5,5,2018,1200,18119.0
29263,15514.0,2018-11-07 20:00:00,New Orleans Pelicans,0,1.0,0.4545454545454545,Wednesday,November,0,0.5824175824175825,18,1,2018,1200,18573.0
29264,18306.0,2018-11-07 21:00:00,Utah Jazz,0,1.0,0.4545454545454545,Wednesday,November,0,0.5698924731182796,6,11,2018,1260,18306.0
29265,17583.0,2018-11-07 22:00:00,Sacramento Kings,0,5.0,0.9166666666666666,Wednesday,November,0,0.32926829268292684,14,7,2018,1320,17583.0
29266,18997.0,2018-11-07 22:30:00,Los Angeles Lakers,0,1.0,0.3333333333333333,Wednesday,November,0,0.4268292682926829,3,17,2018,1350,18997.0
29267,18203.0,2018-11-08 20:00:00,Oklahoma City Thunder,0,5.0,0.6363636363636364,Thursday,November,0,0.5909090909090909,20,11,2018,1200,18203.0
29268,17359.0,2018-11-08 21:00:00,Phoenix Suns,0,1.0,0.18181818181818185,Thursday,November,0,0.25609756097560976,25,25,2018,1260,18055.0
29269,19170.0,2018-11-08 22:00:00,Portland Trail Blazers,0,4.0,0.75,Thursday,November,0,0.5697674418604651,2,19,2018,1320,20186.0
29270,19596.0,2018-11-08 22:30:00,Golden State Warriors,0,3.0,0.8181818181818182,Thursday,November,0,0.7184466019417476,6,18,2018,1350,19596.0
29271,16562.0,2018-11-09 19:00:00,Orlando Magic,0,1.0,0.18181818181818185,Friday,November,0,0.5243902439024389,4,32,2018,1140,19249.0
29272,20424.0,2018-11-09 19:00:00,Philadelphia 76ers,0,4.0,0.6153846153846154,Friday,November,0,0.6263736263736264,7,21,2018,1140,21171.0
29273,14759.0,2018-11-09 19:30:00,Atlanta Hawks,0,2.0,0.5454545454545454,Friday,November,0,0.6375,4,9,2018,1170,16739.0
29274,19600.0,2018-11-09 20:00:00,Miami Heat,0,2.0,0.4545454545454545,Friday,November,0,0.6511627906976745,4,9,2018,1200,20093.0
29275,19520.0,2018-11-09 21:00:00,Denver Nuggets,0,3.0,0.75,Friday,November,0,0.573170731707317,7,5,2018,1260,20103.0
29276,18306.0,2018-11-09 21:30:00,Utah Jazz,0,2.0,0.5,Friday,November,0,0.5698924731182796,25,11,2018,1290,18306.0
29277,17583.0,2018-11-09 22:00:00,Sacramento Kings,0,3.0,0.5833333333333334,Friday,November,0,0.32926829268292684,3,7,2018,1320,17583.0
29278,19800.0,2018-11-10 15:00:00,Toronto Raptors,0,5.0,0.9230769230769232,Saturday,November,0,0.6847826086956522,3,14,2018,900,20242.0
29279,17486.0,2018-11-10 15:30:00,Los Angeles Clippers,0,2.0,0.75,Saturday,November,0,0.4268292682926829,6,2,2018,930,19430.0
29280,15222.0,2018-11-10 19:00:00,New Orleans Pelicans,0,1.0,0.16666666666666666,Saturday,November,0,0.5824175824175825,25,1,2018,1140,18573.0
29281,19600.0,2018-11-10 20:00:00,Miami Heat,0,2.0,0.25,Saturday,November,0,0.6511627906976745,4,9,2018,1200,20093.0
29282,16904.0,2018-11-10 20:00:00,Memphis Grizzlies,0,3.0,0.5714285714285714,Saturday,November,0,0.5925925925925926,21,5,2018,1200,18119.0
29283,21506.0,2018-11-10 20:00:00,Chicago Bulls,0,0.0,0.08333333333333333,Saturday,November,1,0.475609756097561,5,18,2018,1200,22983.0
29284,19596.0,2018-11-10 20:30:00,Golden State Warriors,0,4.0,0.8461538461538461,Saturday,November,0,0.7184466019417476,7,18,2018,1230,19596.0
29285,18354.0,2018-11-10 20:30:00,San Antonio Spurs,0,3.0,0.6363636363636364,Saturday,November,1,0.5517241379310345,20,7,2018,1230,18610.0
29286,19818.0,2018-11-10 21:00:00,Dallas Mavericks,0,4.0,0.5833333333333334,Saturday,November,0,0.25609756097560976,11,6,2018,1260,20394.0
29287,17583.0,2018-11-10 22:00:00,Sacramento Kings,0,2.0,0.5384615384615384,Saturday,November,0,0.32926829268292684,17,7,2018,1320,17583.0
29288,15133.0,2018-11-11 15:30:00,Detroit Pistons,0,2.0,0.5,Sunday,November,0,0.475609756097561,7,4,2018,930,20491.0
29289,18055.0,2018-11-11 19:00:00,Houston Rockets,0,2.0,0.5714285714285714,Sunday,November,0,0.7676767676767676,4,20,2018,1140,18476.0
29290,19812.0,2018-11-11 19:30:00,New York Knicks,0,4.0,0.4615384615384616,Sunday,November,0,0.35365853658536583,32,3,2018,1170,19812.0
29291,19520.0,2018-11-11 20:00:00,Denver Nuggets,0,3.0,0.7692307692307693,Sunday,November,0,0.573170731707317,6,5,2018,1200,20103.0
29292,19712.0,2018-11-11 21:00:00,Portland Trail Blazers,0,4.0,0.7692307692307693,Sunday,November,0,0.5697674418604651,25,19,2018,1260,20186.0
29293,18997.0,2018-11-11 21:30:00,Los Angeles Lakers,0,4.0,0.5384615384615384,Sunday,November,0,0.4268292682926829,9,17,2018,1290,18997.0
29294,15346.0,2018-11-12 19:00:00,Washington Wizards,0,3.0,0.3076923076923077,Monday,November,0,0.5113636363636364,32,4,2018,1140,20409.0
29295,19600.0,2018-11-12 19:30:00,Miami Heat,0,3.0,0.6,Monday,November,0,0.6511627906976745,21,9,2018,1170,20093.0
29296,19800.0,2018-11-12 19:30:00,Toronto Raptors,0,4.0,0.8571428571428571,Monday,November,0,0.6847826086956522,1,14,2018,1170,20242.0
29297,10186.0,2018-11-12 20:00:00,Minnesota Timberwolves,0,1.0,0.35714285714285715,Monday,November,0,0.5517241379310345,7,3,2018,1200,18978.0
29298,18203.0,2018-11-12 20:00:00,Oklahoma City Thunder,0,1.0,0.15384615384615385,Monday,November,0,0.5909090909090909,25,11,2018,1200,18203.0
29299,19012.0,2018-11-12 20:00:00,Chicago Bulls,0,3.0,0.38461538461538464,Monday,November,0,0.475609756097561,6,18,2018,1200,22983.0
29300,13477.0,2018-11-12 20:00:00,Memphis Grizzlies,0,3.0,0.5384615384615384,Monday,November,0,0.5925925925925926,11,5,2018,1200,18119.0
29301,15500.0,2018-11-12 22:00:00,Sacramento Kings,0,2.0,0.5833333333333334,Monday,November,0,0.32926829268292684,7,7,2018,1320,17583.0
29302,19068.0,2018-11-12 22:30:00,Los Angeles Clippers,0,4.0,0.6153846153846154,Monday,November,0,0.4268292682926829,18,2,2018,1350,19430.0
29303,19432.0,2018-11-13 19:00:00,Cleveland Cavaliers,0,1.0,0.15384615384615385,Tuesday,November,0,0.7184466019417476,7,5,2018,1140,20562.0
29304,16741.0,2018-11-13 21:00:00,Denver Nuggets,0,3.0,0.4615384615384616,Tuesday,November,0,0.573170731707317,20,5,2018,1260,20103.0
29305,19596.0,2018-11-13 22:30:00,Golden State Warriors,0,3.0,0.8,Tuesday,November,0,0.7184466019417476,9,18,2018,1350,19596.0
29306,15921.0,2018-11-14 19:00:00,Orlando Magic,0,3.0,0.5625,Wednesday,November,0,0.5243902439024389,21,32,2018,1140,19249.0
29307,14537.0,2018-11-14 19:00:00,Washington Wizards,0,3.0,0.35714285714285715,Wednesday,November,0,0.5113636363636364,5,4,2018,1140,20409.0
29308,18624.0,2018-11-14 19:30:00,Boston Celtics,0,2.0,0.26666666666666666,Wednesday,November,0,0.62,18,25,2018,1170,18624.0
29309,13317.0,2018-11-14 19:30:00,Brooklyn Nets,0,2.0,0.42857142857142855,Wednesday,November,0,0.3375,9,7,2018,1170,17732.0
29310,19800.0,2018-11-14 19:30:00,Toronto Raptors,0,3.0,0.8,Wednesday,November,0,0.6847826086956522,4,14,2018,1170,20242.0
29311,16817.0,2018-11-14 20:00:00,Milwaukee Bucks,0,2.0,0.7142857142857143,Wednesday,November,0,0.5280898876404494,5,6,2018,1200,18717.0
29312,11636.0,2018-11-14 20:00:00,Minnesota Timberwolves,0,3.0,0.5,Wednesday,November,0,0.5517241379310345,1,3,2018,1200,18978.0
29313,18203.0,2018-11-14 20:00:00,Oklahoma City Thunder,0,4.0,0.6428571428571429,Wednesday,November,0,0.5909090909090909,3,11,2018,1200,18203.0
29314,19371.0,2018-11-14 20:30:00,Dallas Mavericks,0,3.0,0.5,Wednesday,November,0,0.25609756097560976,11,6,2018,1230,20394.0
29315,14532.0,2018-11-14 21:00:00,Phoenix Suns,0,1.0,0.5384615384615384,Wednesday,November,1,0.25609756097560976,7,25,2018,1260,18055.0
29316,18997.0,2018-11-14 22:30:00,Los Angeles Lakers,0,4.0,0.7142857142857143,Wednesday,November,0,0.4268292682926829,19,17,2018,1350,18997.0
29317,18055.0,2018-11-15 20:00:00,Houston Rockets,0,3.0,0.5,Thursday,November,0,0.7676767676767676,18,20,2018,1200,18476.0
29318,15103.0,2018-11-15 21:00:00,Denver Nuggets,0,1.0,0.6666666666666666,Thursday,November,0,0.573170731707317,9,5,2018,1260,20103.0
29319,17463.0,2018-11-15 22:30:00,Los Angeles Clippers,0,1.0,0.5,Thursday,November,0,0.4268292682926829,7,2,2018,1350,19430.0
29320,18624.0,2018-11-16 19:00:00,Boston Celtics,0,2.0,0.75,Friday,November,0,0.62,14,25,2018,1140,18624.0
29321,17923.0,2018-11-16 19:00:00,Indiana Pacers,0,1.0,0.4,Friday,November,0,0.5730337078651685,9,4,2018,1140,17923.0
29322,20485.0,2018-11-16 19:00:00,Philadelphia 76ers,0,3.0,0.4666666666666667,Friday,November,0,0.6263736263736264,11,21,2018,1140,21171.0
29323,15102.0,2018-11-16 19:00:00,Washington Wizards,0,3.0,0.3333333333333333,Friday,November,0,0.5113636363636364,7,4,2018,1140,20409.0
29324,13811.0,2018-11-16 20:00:00,Memphis Grizzlies,0,2.0,0.5333333333333333,Friday,November,0,0.5925925925925926,7,5,2018,1200,18119.0
29325,18978.0,2018-11-16 20:00:00,Minnesota Timberwolves,0,3.0,0.6666666666666666,Friday,November,0,0.5517241379310345,19,3,2018,1200,18978.0
29326,14717.0,2018-11-16 20:00:00,New Orleans Pelicans,0,1.0,0.25,Friday,November,0,0.5824175824175825,3,1,2018,1200,18573.0
29327,17341.0,2018-11-16 21:30:00,Milwaukee Bucks,0,3.0,0.7333333333333333,Friday,November,0,0.5280898876404494,18,6,2018,1290,18717.0
29328,12944.0,2018-11-17 18:00:00,Brooklyn Nets,0,4.0,0.6666666666666666,Saturday,November,0,0.3375,2,7,2018,1080,17732.0
29329,19426.0,2018-11-17 19:00:00,Charlotte Hornets,0,3.0,0.6111111111111112,Saturday,November,0,0.5853658536585366,21,7,2018,1140,19641.0
29330,17491.0,2018-11-17 19:00:00,Indiana Pacers,0,3.0,0.625,Saturday,November,0,0.5730337078651685,9,4,2018,1140,17923.0
29331,15408.0,2018-11-17 19:00:00,New Orleans Pelicans,0,4.0,0.5625,Saturday,November,0,0.5824175824175825,5,1,2018,1140,18573.0
29332,19249.0,2018-11-17 19:00:00,Orlando Magic,0,4.0,0.5,Saturday,November,0,0.5243902439024389,17,32,2018,1140,19249.0
29333,18624.0,2018-11-17 19:30:00,Boston Celtics,0,3.0,0.5,Saturday,November,0,0.62,11,25,2018,1170,18624.0
29334,21263.0,2018-11-17 20:00:00,Chicago Bulls,0,2.0,0.7647058823529411,Saturday,November,0,0.475609756097561,14,18,2018,1200,22983.0
29335,18055.0,2018-11-17 20:00:00,Houston Rockets,0,2.0,0.5,Saturday,November,0,0.7676767676767676,7,20,2018,1200,18476.0
29336,20260.0,2018-11-17 20:30:00,Dallas Mavericks,0,2.0,0.7058823529411765,Saturday,November,0,0.25609756097560976,18,6,2018,1230,20394.0
29337,16376.0,2018-11-17 21:00:00,Phoenix Suns,0,1.0,0.2,Saturday,November,0,0.25609756097560976,11,25,2018,1260,18055.0
29338,13179.0,2018-11-18 15:30:00,Minnesota Timberwolves,0,3.0,0.4117647058823529,Sunday,November,0,0.5517241379310345,5,3,2018,930,18978.0
29339,19686.0,2018-11-18 18:00:00,Miami Heat,0,1.0,0.375,Sunday,November,0,0.6511627906976745,17,9,2018,1080,20093.0
29340,15898.0,2018-11-18 18:00:00,Orlando Magic,0,4.0,0.5294117647058824,Sunday,November,0,0.5243902439024389,3,32,2018,1080,19249.0
29341,16647.0,2018-11-18 18:00:00,Washington Wizards,0,3.0,0.3125,Sunday,November,0,0.5113636363636364,19,4,2018,1080,20409.0
29342,18354.0,2018-11-18 19:00:00,San Antonio Spurs,0,2.0,0.5333333333333333,Sunday,November,0,0.5517241379310345,18,7,2018,1140,18610.0
29343,18040.0,2018-11-19 19:00:00,Charlotte Hornets,0,2.0,0.5,Monday,November,0,0.5853658536585366,25,7,2018,1140,19641.0
29344,15769.0,2018-11-19 19:00:00,Detroit Pistons,0,4.0,0.5714285714285714,Monday,November,0,0.475609756097561,5,4,2018,1140,20491.0
29345,17000.0,2018-11-19 19:00:00,Indiana Pacers,0,2.0,0.4705882352941176,Monday,November,0,0.5730337078651685,11,4,2018,1140,17923.0
29346,20459.0,2018-11-19 19:00:00,Philadelphia 76ers,0,1.0,0.1875,Monday,November,0,0.6263736263736264,25,21,2018,1140,21171.0
29347,14323.0,2018-11-19 19:30:00,Atlanta Hawks,0,5.0,0.6875,Monday,November,0,0.6375,2,9,2018,1170,16739.0
29348,14675.0,2018-11-19 20:00:00,New Orleans Pelicans,0,1.0,0.5,Monday,November,0,0.5824175824175825,7,1,2018,1200,18573.0
29349,17341.0,2018-11-19 20:00:00,Milwaukee Bucks,0,3.0,0.75,Monday,November,0,0.5280898876404494,5,6,2018,1200,18717.0
29350,15997.0,2018-11-19 20:00:00,Memphis Grizzlies,0,4.0,0.6875,Monday,November,0,0.5925925925925926,6,5,2018,1200,18119.0
29351,16250.0,2018-11-19 22:00:00,Sacramento Kings,0,2.0,0.5294117647058824,Monday,November,0,0.32926829268292684,11,7,2018,1320,17583.0
29352,16016.0,2018-11-20 19:00:00,Orlando Magic,0,2.0,0.7777777777777778,Tuesday,November,0,0.5243902439024389,14,32,2018,1140,19249.0
29353,14499.0,2018-11-20 19:00:00,Washington Wizards,0,3.0,0.35294117647058826,Tuesday,November,0,0.5113636363636364,2,4,2018,1140,20409.0
29354,19600.0,2018-11-20 19:30:00,Miami Heat,0,1.0,0.35294117647058826,Tuesday,November,0,0.6511627906976745,7,9,2018,1170,20093.0
29355,19812.0,2018-11-20 19:30:00,New York Knicks,0,3.0,0.7058823529411765,Tuesday,November,0,0.35365853658536583,19,3,2018,1170,19812.0
29356,15913.0,2018-11-21 19:00:00,Charlotte Hornets,0,3.0,0.6111111111111112,Wednesday,November,0,0.5853658536585366,4,7,2018,1140,19641.0
29357,20352.0,2018-11-21 19:00:00,Philadelphia 76ers,0,4.0,0.65,Wednesday,November,0,0.6263736263736264,1,21,2018,1140,21171.0
29358,15058.0,2018-11-21 19:30:00,Atlanta Hawks,0,3.0,0.7894736842105263,Wednesday,November,0,0.6375,14,9,2018,1170,16739.0
29359,18624.0,2018-11-21 19:30:00,Boston Celtics,0,1.0,0.2631578947368421,Wednesday,November,1,0.62,3,25,2018,1170,18624.0
29360,19014.0,2018-11-21 20:00:00,Chicago Bulls,0,1.0,0.17647058823529413,Wednesday,November,0,0.475609756097561,25,18,2018,1200,22983.0
29361,19432.0,2018-11-21 20:00:00,Cleveland Cavaliers,0,4.0,0.5882352941176471,Wednesday,November,0,0.7184466019417476,17,5,2018,1200,20562.0
29362,18055.0,2018-11-21 20:00:00,Houston Rockets,0,5.0,0.5625,Wednesday,November,0,0.7676767676767676,4,20,2018,1200,18476.0
29363,17591.0,2018-11-21 20:00:00,Milwaukee Bucks,0,2.0,0.6666666666666666,Wednesday,November,0,0.5280898876404494,19,6,2018,1200,18717.0
29364,15086.0,2018-11-21 20:00:00,Minnesota Timberwolves,0,3.0,0.3888888888888889,Wednesday,November,0,0.5517241379310345,5,3,2018,1200,18978.0
29365,18354.0,2018-11-21 20:30:00,San Antonio Spurs,0,1.0,0.4705882352941176,Wednesday,November,0,0.5517241379310345,5,7,2018,1230,18610.0
29366,19926.0,2018-11-21 20:30:00,Dallas Mavericks,0,4.0,0.4705882352941176,Wednesday,November,0,0.25609756097560976,7,6,2018,1230,20394.0
29367,18306.0,2018-11-21 21:00:00,Utah Jazz,0,1.0,0.4444444444444444,Wednesday,November,0,0.5698924731182796,7,11,2018,1260,18306.0
29368,19596.0,2018-11-21 22:30:00,Golden State Warriors,0,4.0,0.6470588235294118,Wednesday,November,0,0.7184466019417476,11,18,2018,1350,19596.0
29369,12814.0,2018-11-23 12:00:00,Brooklyn Nets,0,3.0,0.42105263157894735,Friday,November,0,0.3375,3,7,2018,720,17732.0
29370,15418.0,2018-11-23 15:30:00,Los Angeles Clippers,0,4.0,0.6666666666666666,Friday,November,0,0.4268292682926829,5,2,2018,930,19430.0
29371,17268.0,2018-11-23 19:00:00,Detroit Pistons,0,4.0,0.5294117647058824,Friday,November,0,0.475609756097561,20,4,2018,1140,20491.0
29372,15017.0,2018-11-23 19:30:00,Atlanta Hawks,0,2.0,0.5263157894736842,Friday,November,0,0.6375,25,9,2018,1170,16739.0
29373,18948.0,2018-11-23 19:30:00,New York Knicks,0,2.0,0.3,Friday,November,0,0.35365853658536583,1,3,2018,1170,19812.0
29374,20524.0,2018-11-23 19:30:00,Philadelphia 76ers,0,4.0,0.6190476190476191,Friday,November,0,0.6263736263736264,5,21,2018,1170,21171.0
29375,19800.0,2018-11-23 19:30:00,Toronto Raptors,0,2.0,0.3333333333333333,Friday,November,0,0.6847826086956522,4,14,2018,1170,20242.0
29376,20935.0,2018-11-23 20:00:00,Chicago Bulls,0,2.0,0.3888888888888889,Friday,November,1,0.475609756097561,9,18,2018,1200,22983.0
29377,17262.0,2018-11-23 20:00:00,Indiana Pacers,0,2.0,0.5,Friday,November,0,0.5730337078651685,7,4,2018,1200,17923.0
29378,18203.0,2018-11-23 20:00:00,Oklahoma City Thunder,0,4.0,0.6666666666666666,Friday,November,0,0.5909090909090909,7,11,2018,1200,18203.0
29379,17852.0,2018-11-23 20:30:00,Milwaukee Bucks,0,2.0,0.2222222222222222,Friday,November,0,0.5280898876404494,25,6,2018,1230,18717.0
29380,19520.0,2018-11-23 21:00:00,Denver Nuggets,0,3.0,0.4736842105263158,Friday,November,0,0.573170731707317,32,5,2018,1260,20103.0
29381,18997.0,2018-11-23 22:30:00,Los Angeles Lakers,0,1.0,0.42105263157894735,Friday,November,0,0.4268292682926829,11,17,2018,1350,18997.0
29382,19596.0,2018-11-23 22:30:00,Golden State Warriors,0,2.0,0.631578947368421,Friday,November,0,0.7184466019417476,19,18,2018,1350,19596.0
29383,19432.0,2018-11-24 19:30:00,Cleveland Cavaliers,0,3.0,0.5,Saturday,November,0,0.7184466019417476,20,5,2018,1170,20562.0
29384,17119.0,2018-11-24 20:00:00,Minnesota Timberwolves,0,3.0,0.45,Saturday,November,0,0.5517241379310345,18,3,2018,1200,18978.0
29385,18203.0,2018-11-24 20:00:00,Oklahoma City Thunder,0,3.0,0.631578947368421,Saturday,November,0,0.5909090909090909,5,11,2018,1200,18203.0
